epoch,train_loss,seg_loss,kd_loss,feature_loss,all_dice_wt,all_dice_tc,all_dice_et,all_mean,drop_t1ce_dice_wt,drop_t1ce_dice_tc,drop_t1ce_dice_et,drop_t1ce_tc_et,full_constraint_met,learning_rate,elapsed_sec,successful_steps,skipped_nonfinite_steps
24,142886.93120895384,0.3270394185576588,142886.58614682007,0.03600551112229004,,,,,,,,,,4.066780175809094e-05,200.30130409999947,1000,0
25,128887.25756149292,0.32671290638484063,128886.91279620361,0.035061023973859844,0.862042353618967,0.8399980328052549,0.8047880767320873,0.8356094877187696,0.8527512367219848,0.5883708942542755,0.4259645224972543,0.5071677083757649,True,3.99007386811656e-05,577.4662088000005,1000,0
26,135076.2147314148,0.32897651015594603,135075.86740596007,0.03637945986865088,,,,,,,,,,3.911147070898026e-05,205.2398245000004,1000,0
27,138456.8678076477,0.3339248303901404,138456.51494732665,0.03735544336028397,,,,,,,,,,3.830121483554075e-05,202.00441980000141,1000,0
28,125268.3775713501,0.3170718700066209,125268.04330691528,0.03442234797589481,,,,,,,,,,3.747122041667541e-05,199.7848742999995,1000,0
29,137333.5726760254,0.3274827744085342,137333.2268850403,0.0363379104975611,,,,,,,,,,3.662276724361891e-05,197.59164930000043,1000,0
30,138374.45031845092,0.32588134705461563,138374.1060819397,0.036378031563013793,0.8632785060279331,0.83914735580031,0.8028059085434651,0.8350772567905693,0.8545955234665772,0.5927815813076319,0.43594695338049017,0.514364267344061,True,3.5757163569667004e-05,582.6711081000012,1000,0
31,132117.96734986876,0.3224775922037661,132117.62736697387,0.033968453797511754,,,,,,,,,,3.487574409294472e-05,199.36097569999947,1000,0
32,137302.17242352295,0.32617135817743836,137301.8280519867,0.036753451934084296,,,,,,,,,,3.39798678983986e-05,197.74633880000147,1000,0
33,124346.40349691773,0.318728411976248,124346.06777996826,0.03339614803250879,,,,,,,,,,3.307091636218623e-05,197.6391941999991,1000,0
34,145354.30650158692,0.33427770986035465,145353.95218040465,0.03901470813713968,,,,,,,,,,3.215029102169434e-05,197.4127910999996,1000,0
35,132944.0297300415,0.3185239684171975,132943.69392575073,0.035184092003386465,0.8628148517996576,0.8402897205996755,0.8047652066054438,0.8359565930015922,0.8531261205501429,0.5846802629901833,0.42072024724781343,0.5027002551189983,True,3.1219411414469706e-05,580.7329441000002,1000,0
36,127368.26142080688,0.32210776903294025,127367.92095535278,0.035727785159368065,,,,,,,,,,3.0279712889395166e-05,198.0110437000003,1000,0
37,138895.59540269471,0.32282471128366885,138895.25333789064,0.03689405257860199,,,,,,,,,,2.9332644393485677e-05,197.70783010000014,1000,0
