epoch,train_loss,val_loss,val_dice_wt,val_dice_tc,val_dice_et,learning_rate
80,0.18405694488063454,0.3386780921630561,0.7269083412456124,0.7467505015754822,0.7239595614498913,0.00021558482853517255
81,0.18494178197905423,0.28879673712700604,0.7943681487150793,0.7794833842280355,0.7571519139809811,0.00020528000059645996
82,0.18515244003757833,0.28239906489104033,0.8001208715698119,0.7877670655997538,0.7654830126150692,0.0001953951608769752
83,0.1854700771737844,0.2826859882026911,0.7996447235392257,0.7963254132663887,0.772445627476676,0.00018594235253127373
84,0.1820778469312936,0.5788388543501496,0.5296995320498514,0.5427697721408091,0.52678929255577,0.00017693309235023127
85,0.18250296009890735,0.5924584866836667,0.4769562573121812,0.5002677119360405,0.4805289513344997,0.00016837835672960832
86,0.1842412071172148,0.597799409776926,0.4605806889478909,0.4943984445205283,0.4747818476562246,0.00016028856829700258
87,0.1873495217356831,0.30305616518855094,0.7895336173302542,0.7883121895786467,0.7662130226559728,0.00015267358321348289
88,0.1820744782499969,0.33428633776307104,0.7343079486801458,0.7334504303185077,0.7171147720378891,0.00014554267916537495
89,0.18307372735068203,1.1721534352004528,0.1329323102977825,0.14278455355547573,0.1369970118215291,0.0001389045440608296
90,0.17943175358790905,0.4195042587593198,0.6253991013399778,0.6470218878004675,0.6273066903381684,0.00013276726544494573
91,0.17929303570836783,0.3266621654592454,0.7524125138521263,0.7628585425829107,0.7394399426642246,0.00012713832064634127
92,0.17879223696887492,0.3225967764146626,0.7615532332637993,0.7574651470381181,0.7337866359383353,0.00012202456766718093
93,0.17882064387015997,0.3210340286269784,0.7562070911566152,0.7581583177126541,0.7419413460279283,0.0001174322368277565
94,0.1771302364692092,0.8414099915474653,0.3122579301643316,0.34684511250122313,0.32718746698075973,0.00011336692317580159
95,0.18290832406841218,0.3077471683844924,0.7795912442029963,0.7725221235720874,0.7463983964193425,0.00010983357966978745
96,0.1833095604572445,0.3763044973313808,0.7029182686557465,0.7209803138184296,0.697590521082682,0.0001068365111445064
97,0.17977524759247898,0.5157066558785737,0.5736199392871215,0.6127113637044844,0.5962515581582326,0.00010437936906629335
98,0.17760128354281188,0.2734416422620416,0.8121513828284658,0.8026636293263082,0.7804836043420099,0.00010246514708427702
99,0.1841649667713791,0.3575247210487723,0.7261749491672206,0.7223583754161517,0.6943130925218625,0.00010109617738307913
100,0.17817907070554792,0.4443879537247121,0.6310386194300894,0.6636563851235734,0.6479258350191984,0.0001002741278414069
