epoch,train_loss,seg_loss,kd_loss,feature_loss,all_dice_wt,all_dice_tc,all_dice_et,all_mean,drop_t1ce_dice_wt,drop_t1ce_dice_tc,drop_t1ce_dice_et,drop_t1ce_tc_et,full_constraint_met,learning_rate,elapsed_sec,successful_steps,skipped_nonfinite_steps
60,365652.3137446289,0.31783527944795786,365651.9230830078,0.0365939703756012,0.8621539881174729,0.8392585616765417,0.8044994285461369,0.8353039927800504,0.853903995750313,0.6103365749039253,0.45141148226081407,0.5308740285823697,True,8.869381734442936e-06,535.3477619999903,1000,0
61,347837.19292285154,0.3086424681711942,347836.8159111328,0.03404519002046436,,,,,,,,,,8.175883860929588e-06,198.69492239999818,1000,0
62,374405.15670458984,0.3163583293724805,374404.7690683594,0.036139638315886256,,,,,,,,,,7.5090985188257035e-06,196.8024187000119,1000,0
63,377989.9818359375,0.3219994605649263,377989.5840107422,0.03771394436340779,,,,,,,,,,6.870053842799241e-06,197.74880900001153,1000,0
64,367500.91672509763,0.31236308444850147,367500.53642041015,0.034519275604747233,,,,,,,,,,6.259735193421748e-06,198.2855098999862,1000,0
65,377562.1792548828,0.3167239941675216,377561.7916884766,0.03549610722251236,0.8609899616690111,0.8352176504596311,0.8006918890161009,0.8322998337149143,0.8525037194684713,0.5965033543285047,0.435482770678963,0.5159930625037339,True,5.67908363781379e-06,537.2794395000092,1000,0
66,374916.04445458984,0.32400389547646047,374915.64697070315,0.03670623182831332,,,,,,,,,,5.1289944985876466e-06,197.77647500002058,1000,0
67,379293.0180917969,0.318998937452212,379292.6238173828,0.03754373427247629,,,,,,,,,,4.610315973324741e-06,198.39095519998227,1000,0
68,375037.0170307617,0.3189047683440149,375036.62508447265,0.03726193359075114,,,,,,,,,,4.1238478267164745e-06,197.57484039998963,1000,0
69,400895.56401269534,0.3225062453597784,400895.16746875,0.03752583277085796,,,,,,,,,,3.6703401573849893e-06,196.88382189997355,1000,0
70,347961.3770849609,0.30850532168895006,347960.9993789063,0.03488626168342307,0.8614897464141931,0.8364134102168647,0.8020031000970381,0.8333020855760319,0.8528597469012428,0.5955729723810886,0.43546237187362735,0.515517672127358,True,3.2504922412855066e-06,535.5603806999861,1000,0
71,375901.3735512695,0.3246000947467983,375900.9754350586,0.037127141383942214,,,,,,,,,,2.864951453473475e-06,198.07296499999939,1000,0
72,377555.238668457,0.31443601483479144,377554.84871191403,0.038101468871347605,,,,,,,,,,2.5143122698991383e-06,197.90388690002146,1000,0
73,364399.4077587891,0.3200754867549986,364399.01804541016,0.03588769059209153,,,,,,,,,,2.1991153507687385e-06,198.03683520000777,1000,0
74,387348.5811831055,0.3259522503577173,387348.179730957,0.03783240640396252,,,,,,,,,,1.9198467068856446e-06,198.21373289998155,1000,0
75,366768.5468632812,0.31678350498341024,366768.15968457033,0.03575061579793692,0.8613183537247745,0.836777763349697,0.8024629782247046,0.8335196984330587,0.8526889516316076,0.6003174503342329,0.43966378104669845,0.5199906156904657,True,1.6769369502569246e-06,535.5562394000008,1000,0
76,383286.41810791014,0.3169025837220252,383286.02627050783,0.03705670450022444,,,,,,,,,,1.4707606301208545e-06,198.65234249999048,1000,0
77,361739.38176074217,0.31564583687111736,361738.9937055664,0.036863867098931226,,,,,,,,,,1.3016356554191274e-06,197.35965609998675,1000,0
78,364977.6222104492,0.3197770180106163,364977.2294165039,0.03736369058862329,,,,,,,,,,1.1698228046043058e-06,198.0406759000034,1000,0
79,352961.36812939454,0.3115700158942491,352960.9876674805,0.03433384403819218,,,,,,,,,,1.0755253235383648e-06,198.41140350000933,1000,0
80,335730.56424121093,0.3054298775587231,335730.19284765626,0.03317420020792633,0.8615347326574094,0.8370797630690422,0.802702699339829,0.8337723983554269,0.8528504054655758,0.6001182124267664,0.439167854700502,0.5196430335636342,True,1.0188886121022888e-06,536.1689171000035,1000,0
