epoch,train_loss,seg_loss,kd_loss,all_dice_wt,all_dice_tc,all_dice_et,all_mean,drop_t1ce_dice_wt,drop_t1ce_dice_tc,drop_t1ce_dice_et,drop_t1ce_tc_et,full_constraint_met,learning_rate,elapsed_sec,successful_steps,skipped_nonfinite_steps
12,0.29399082509428265,0.29170519760251046,0.002285627317443868,,,,,,,,,,4.7749507758714496e-05,267.1725742000017,1000,0
13,0.29645764621533455,0.2941791708357632,0.0022784750340288156,,,,,,,,,,4.7329659842615016e-05,263.7740092000022,1000,0
14,0.2935747897736728,0.291380980392918,0.0021938094534853006,,,,,,,,,,4.687615217328354e-05,262.43199430000095,1000,0
15,0.29590374779328704,0.2936083236783743,0.002295423847866914,0.8836051588356638,0.8810806569847667,0.8416589766463212,0.8687815974889173,0.8780115066674473,0.6728595349684104,0.5000421565542202,0.5864508457613153,True,4.638968402667527e-05,608.900883899998,1000,0
16,0.29475980684161185,0.2924954358953983,0.002264370643759321,,,,,,,,,,4.587100550141237e-05,263.1943137999988,1000,0
17,0.28840613902918993,0.2862347931265831,0.0021713467482295527,,,,,,,,,,4.5320916362186225e-05,262.7900879999979,1000,0
18,0.2946116747800261,0.2923487166836858,0.0022629585558825056,,,,,,,,,,4.474026480657826e-05,262.2414280000012,1000,0
19,0.29561780726723375,0.293338177010417,0.0022796305411538925,,,,,,,,,,4.412994615720077e-05,262.4099103000008,1000,0
20,0.2914675476830453,0.28928182148747145,0.0021857262189732864,0.8855767160542963,0.8815446765219757,0.8409053627793311,0.8693422517852011,0.8781078875687054,0.6728947840203634,0.5078034100165016,0.5903490970184325,True,4.349090148117431e-05,625.9196333,1000,0
21,0.29749237568676473,0.2951985701415688,0.002293805397763208,,,,,,,,,,4.282411613907042e-05,269.92483429999993,1000,0
22,0.28641416430473327,0.28418477687984706,0.002229387741355822,,,,,,,,,,4.213061826555708e-05,264.05010409999886,1000,0
23,0.28259102793037894,0.2804490198735148,0.002142007792033837,,,,,,,,,,4.141147718408951e-05,266.76435520000086,1000,0
24,0.2896202879995108,0.28730169344507156,0.0023185943822081755,,,,,,,,,,4.066780175809094e-05,280.74874470000213,1000,0
25,0.2890429833400995,0.28688907528482377,0.0021539084856976843,0.8860984336697997,0.8827343869201906,0.8434122867196623,0.8707483691032175,0.8793412676643438,0.6880010534675695,0.5249754600974931,0.6064882567825313,True,3.99007386811656e-05,647.3130692999985,1000,0
26,0.2886251580268145,0.28644285951554777,0.0021822983047713935,,,,,,,,,,3.911147070898026e-05,261.8624373999992,1000,0
27,0.29339573832042515,0.2911953122802079,0.0022004262624759578,,,,,,,,,,3.830121483554075e-05,261.038422499998,1000,0
28,0.27902351271547376,0.2769046492483467,0.0021188633988858782,,,,,,,,,,3.747122041667541e-05,261.9366024999981,1000,0
29,0.29066143109276893,0.2884033734686673,0.0022580574784842613,,,,,,,,,,3.662276724361891e-05,261.1016974000013,1000,0
30,0.2870628793872893,0.2848593420926481,0.002203537561101257,0.8881475592508974,0.8826333000303369,0.843336717980254,0.8713725257538295,0.8806673323758593,0.6853298950190684,0.5238048976476252,0.6045673963333468,True,3.5757163569667004e-05,635.5784325999994,1000,0
31,0.2848679326288402,0.2827286743056029,0.002139258403025451,,,,,,,,,,3.487574409294472e-05,261.57808619999923,1000,0
32,0.287530956428498,0.2853369903024286,0.0021939662596523702,,,,,,,,,,3.39798678983986e-05,261.0246096999981,1000,0
33,0.27851963019743564,0.27645832995139064,0.002061300713328819,,,,,,,,,,3.307091636218623e-05,261.8119578000005,1000,0
34,0.29370768044143913,0.29141370495967567,0.002293975538832456,,,,,,,,,,3.215029102169434e-05,260.56701140000223,1000,0
35,0.281419174592942,0.27922399730607866,0.0021951772758256995,0.886050476283393,0.883462760500769,0.843916241225917,0.8711431593366931,0.8797628556055356,0.6868498999726778,0.5167809097548097,0.6018154048637437,True,3.1219411414469706e-05,629.2316501999994,1000,0
36,0.281330229960382,0.2792144467961043,0.0021157832728349603,,,,,,,,,,3.0279712889395166e-05,261.09317160000137,1000,0
37,0.2834952947534621,0.2812725548371673,0.002222739696551798,,,,,,,,,,2.9332644393485677e-05,261.20553550000113,1000,0
38,0.28761209348402916,0.2853984373342246,0.0022136559653954464,,,,,,,,,,2.8379666237717044e-05,260.99431299999924,1000,0
39,0.2786386931166053,0.2764727016519755,0.0021659909904519735,,,,,,,,,,2.7422247845332222e-05,261.18908139999985,1000,0
40,0.28524903464503587,0.28311386627145113,0.002135168260992941,0.8862237735406097,0.8819946249127495,0.8439952031733438,0.8707378672089009,0.8798203622484961,0.6909647046204258,0.5316878116822757,0.6113262581513508,True,2.64618654860972e-05,629.1799631000031,1000,0
