epoch,step,global_step,mask_category,availability_mask,total_loss,seg_loss,kd_loss,feature_loss,learning_rate
1,46,46,full_anchor,1111,0.1296011209487915,0.12870347499847412,0.000613521144259721,0.0005682538030669093,5e-05
1,47,47,drop_t1ce,1011,0.9825739860534668,0.6793206930160522,0.24038714170455933,0.12573234736919403,5e-05
1,48,48,full_anchor,1111,0.0736924558877945,0.07205712050199509,0.0012108600931242108,0.0008489490719512105,5e-05
1,49,49,random_subset,0111,0.3294964134693146,0.2667546272277832,0.030384374782443047,0.06471487134695053,5e-05
1,50,50,random_subset,0100,8.836061477661133,2.926875114440918,5.432910442352295,0.9525518417358398,5e-05
1,51,51,random_subset,0101,2.362785816192627,0.8717012405395508,1.3887501955032349,0.2046690732240677,5e-05
1,52,52,full_anchor,1111,0.09244424849748611,0.08786045014858246,0.0041807242669165134,0.0008061594562605023,5e-05
1,53,53,random_subset,1110,0.7903497815132141,0.7178813815116882,0.03184615075588226,0.08124449104070663,5e-05
1,54,54,full_anchor,1111,0.3163290321826935,0.31515634059906006,0.0008521391428075731,0.0006411144859157503,5e-05
1,55,55,random_subset,0101,2.552640676498413,0.9101052284240723,1.5245811939239502,0.2359086126089096,5e-05
1,56,56,full_anchor,1111,0.08430453389883041,0.08322490006685257,0.0007246534223668277,0.0007099666981957853,5e-05
1,57,57,drop_t1ce,1011,0.6509897112846375,0.5776066780090332,0.03873876482248306,0.06928849220275879,5e-05
1,58,58,drop_t1ce,1011,0.9638890624046326,0.6056786775588989,0.3015938997268677,0.11323299258947372,5e-05
1,59,59,drop_t1ce,1011,0.3875717222690582,0.2779831290245056,0.06318715214729309,0.09280290454626083,5e-05
1,60,60,full_anchor,1111,0.1859474778175354,0.18359710276126862,0.0017967086751013994,0.0011073442874476314,5e-05
1,61,61,drop_t1ce,1011,0.5443015098571777,0.451668918132782,0.06118255853652954,0.06290005892515182,5e-05
1,62,62,full_anchor,1111,0.13518026471138,0.1330566555261612,0.001558371470309794,0.0011304529616609216,5e-05
1,63,63,random_subset,0001,0.8480681777000427,0.4650713801383972,0.08297018706798553,0.6000531911849976,5e-05
1,64,64,full_anchor,1111,0.14361988008022308,0.1390552818775177,0.0038925011176615953,0.0013441978953778744,5e-05
1,65,65,full_anchor,1111,0.18825510144233704,0.1858436018228531,0.0019472151761874557,0.0009285832056775689,5e-05
1,66,66,full_anchor,1111,0.1761007308959961,0.1743541955947876,0.0011064191348850727,0.0012802183628082275,5e-05
1,67,67,drop_t1ce,1011,0.44457152485847473,0.3303985893726349,0.04799245670437813,0.13236093521118164,5e-05
1,68,68,drop_t1ce,1011,0.42925333976745605,0.32340916991233826,0.032298486679792404,0.1470913589000702,5e-05
1,69,69,full_anchor,1111,0.054203394800424576,0.05163215473294258,0.0014995330711826682,0.002143409801647067,5e-05
1,70,70,full_anchor,1111,0.06734978407621384,0.06465481221675873,0.0017044495325535536,0.0019810558296740055,5e-05
1,71,71,full_anchor,1111,0.08203213661909103,0.07810159027576447,0.0032878925558179617,0.001285320846363902,5e-05
1,72,72,random_subset,1011,0.4088887572288513,0.3259795904159546,0.04637264460325241,0.07307302206754684,5e-05
1,73,73,drop_t1ce,1011,0.7030887007713318,0.5813910365104675,0.06149011477828026,0.12041514366865158,5e-05
1,74,74,full_anchor,1111,0.07165861129760742,0.06998671591281891,0.0009035272523760796,0.0015367416199296713,5e-05
1,75,75,random_subset,1010,0.7146745324134827,0.4637802541255951,0.1692574918270111,0.1632736176252365,5e-05
1,76,76,full_anchor,1111,0.07921966165304184,0.07620096951723099,0.002124540274962783,0.0017883051186800003,5e-05
1,77,77,full_anchor,1111,0.07226347178220749,0.07035792618989944,0.0011572929797694087,0.0014965053414925933,5e-05
1,78,78,full_anchor,1111,0.559504508972168,0.5240736603736877,0.034765228629112244,0.0013312038499861956,5e-05
1,79,79,drop_t1ce,1011,0.6980704069137573,0.617987871170044,0.04015460982918739,0.07985585182905197,5e-05
1,80,80,drop_t1ce,1011,1.1482852697372437,0.9531235694885254,0.15245239436626434,0.08541861921548843,5e-05
1,81,81,random_subset,1000,3.4183237552642822,1.5536890029907227,1.5648006200790405,0.5996681451797485,5e-05
1,82,82,random_subset,1100,0.5352913737297058,0.38877299427986145,0.06911411136388779,0.15480856597423553,5e-05
1,83,83,full_anchor,1111,0.817189633846283,0.8068493008613586,0.009476196020841599,0.0017282816115766764,5e-05
1,84,84,full_anchor,1111,0.15627038478851318,0.15395446121692657,0.0011212285608053207,0.002389415865764022,5e-05
1,85,85,random_subset,1110,0.21273799240589142,0.152677521109581,0.022556694224476814,0.07500755041837692,5e-05
1,86,86,drop_t1ce,1011,0.4905184507369995,0.32868409156799316,0.10704188793897629,0.10958492010831833,5e-05
1,87,87,full_anchor,1111,0.08221478760242462,0.07715629041194916,0.003690533572807908,0.0027359218802303076,5e-05
1,88,88,full_anchor,1111,0.03530491888523102,0.032942675054073334,0.001577588147483766,0.0015693091554567218,5e-05
1,89,89,random_subset,1100,0.40045392513275146,0.19925038516521454,0.12078714370727539,0.16083279252052307,5e-05
1,90,90,full_anchor,1111,0.6252908706665039,0.6226058602333069,0.001756375189870596,0.0018572852713987231,5e-05
1,91,91,drop_t1ce,1011,0.5207825303077698,0.47625160217285156,0.017483288422226906,0.05409521982073784,5e-05
1,92,92,full_anchor,1111,0.07220378518104553,0.06918825954198837,0.0016782309394329786,0.0026745873037725687,5e-05
1,93,93,drop_t1ce,1011,0.4407862424850464,0.28996580839157104,0.0723474770784378,0.15694597363471985,5e-05
1,94,94,random_subset,1101,0.4330649971961975,0.40823978185653687,0.00689746905118227,0.035855479538440704,5e-05
1,95,95,random_subset,0010,0.8698309063911438,0.44960686564445496,0.218459352850914,0.4035293757915497,5e-05
1,96,96,drop_t1ce,1011,0.6170517206192017,0.49697402119636536,0.0562162771821022,0.1277228146791458,5e-05
1,97,97,drop_t1ce,1011,0.46203356981277466,0.33605578541755676,0.05925196409225464,0.13345162570476532,5e-05
1,98,98,random_subset,0111,0.14271517097949982,0.07839448750019073,0.02012045308947563,0.0884004458785057,5e-05
1,99,99,full_anchor,1111,0.11337649822235107,0.11134170740842819,0.0011420651571825147,0.0017854636535048485,5e-05
1,100,100,drop_t1ce,1011,0.6369791626930237,0.599737823009491,0.011776273138821125,0.05093018338084221,5e-05
1,101,101,full_anchor,1111,0.7230381965637207,0.7189640998840332,0.002887221984565258,0.0023736434523016214,5e-05
1,102,102,random_subset,1001,1.188692331314087,0.7434033751487732,0.3377718925476074,0.21503396332263947,5e-05
1,103,103,full_anchor,1111,0.5830731987953186,0.5812013745307922,0.0007596263312734663,0.002224424621090293,5e-05
1,104,104,full_anchor,1111,0.35512539744377136,0.3497156798839569,0.004119313322007656,0.0025808282662183046,5e-05
1,105,105,drop_t1ce,1011,0.7595405578613281,0.5864415168762207,0.11822273582220078,0.10975269228219986,5e-05
1,106,106,full_anchor,1111,0.17553271353244781,0.17196440696716309,0.0019856260623782873,0.003165349829941988,5e-05
1,107,107,full_anchor,1111,0.32693541049957275,0.3246140778064728,0.0009351989137940109,0.0027722863014787436,5e-05
1,108,108,full_anchor,1111,0.4718017578125,0.4629361629486084,0.007504553534090519,0.0027220805641263723,5e-05
1,109,109,drop_t1ce,1011,0.7991954684257507,0.6109686493873596,0.13510662317276,0.10624039173126221,5e-05
1,110,110,full_anchor,1111,0.5621816515922546,0.5550171136856079,0.00567616568878293,0.002976830815896392,5e-05
1,111,111,random_subset,1010,0.908158540725708,0.808850109577179,0.021553529426455498,0.15550987422466278,5e-05
1,112,112,full_anchor,1111,0.11004772782325745,0.10682138055562973,0.0012987590162083507,0.0038551785983145237,5e-05
1,113,113,drop_t1ce,1011,0.8138779997825623,0.6361832618713379,0.14012812077999115,0.07513319700956345,5e-05
1,114,114,full_anchor,1111,0.07399558275938034,0.07147626578807831,0.0012974072014912963,0.002443815115839243,5e-05
1,115,115,full_anchor,1111,0.06541232019662857,0.06060066074132919,0.0025962430518120527,0.004430831875652075,5e-05
1,116,116,random_subset,1101,0.11681818962097168,0.09243937581777573,0.006972597911953926,0.03481243923306465,5e-05
1,117,117,random_subset,1000,2.042116403579712,1.1272584199905396,0.6757428050041199,0.47823038697242737,5e-05
1,118,118,full_anchor,1111,0.03679974004626274,0.03365384042263031,0.0013019731268286705,0.003687850432470441,5e-05
1,119,119,full_anchor,1111,0.061227042227983475,0.057967446744441986,0.0009582778438925743,0.004602636676281691,5e-05
1,120,120,full_anchor,1111,0.04973427951335907,0.04615112021565437,0.001975997118279338,0.0032143183052539825,5e-05
1,121,121,drop_t1ce,1011,0.5154358148574829,0.3822892904281616,0.05133844166994095,0.1636161208152771,5e-05
1,122,122,drop_t1ce,1011,0.5224977135658264,0.41758471727371216,0.05358703061938286,0.10265194624662399,5e-05
1,123,123,drop_t1ce,1011,0.672308623790741,0.5802536606788635,0.041696809232234955,0.10071640461683273,5e-05
1,124,124,random_subset,1000,1.410610318183899,0.8807986974716187,0.30704689025878906,0.44552937150001526,5e-05
1,125,125,full_anchor,1111,0.28257817029953003,0.2722664773464203,0.008565119467675686,0.0034931388217955828,5e-05
1,126,126,full_anchor,1111,0.07513546198606491,0.06977406144142151,0.003713097656145692,0.0032965943682938814,5e-05
1,127,127,random_subset,0100,6.906764030456543,2.1896140575408936,4.084195137023926,1.2659096717834473,5e-05
1,128,128,full_anchor,1111,0.2441606968641281,0.23994037508964539,0.001876138267107308,0.004688366316258907,5e-05
1,129,129,full_anchor,1111,0.0886797308921814,0.08510543406009674,0.0019046143861487508,0.003339358139783144,5e-05
1,130,130,full_anchor,1111,0.10678981989622116,0.1034109815955162,0.00143108528573066,0.00389551161788404,5e-05
1,131,131,full_anchor,1111,0.227218896150589,0.22233767807483673,0.003172539873048663,0.003417332423850894,5e-05
1,132,132,full_anchor,1111,0.23805846273899078,0.23262964189052582,0.003986814059317112,0.002884008688852191,5e-05
1,133,133,random_subset,1001,0.4533519148826599,0.3150942623615265,0.05945276841521263,0.15760979056358337,5e-05
1,134,134,drop_t1ce,1011,0.4233269691467285,0.34180691838264465,0.04113703966140747,0.08076600730419159,5e-05
1,135,135,drop_t1ce,1011,0.667461097240448,0.5775898098945618,0.04832269251346588,0.08309721201658249,5e-05
1,136,136,full_anchor,1111,0.08641356974840164,0.08253762125968933,0.0019763691816478968,0.0037991541903465986,5e-05
1,137,137,full_anchor,1111,0.1118798702955246,0.1090339794754982,0.0009874219540506601,0.003716924460604787,5e-05
1,138,138,drop_t1ce,1011,0.4847583472728729,0.3781600594520569,0.05530998483300209,0.1025765910744667,5e-05
1,139,139,full_anchor,1111,0.25095945596694946,0.2490571290254593,0.0008805747493170202,0.0020435096230357885,5e-05
1,140,140,full_anchor,1111,0.6710103154182434,0.6696842908859253,0.000436663453001529,0.001778676058165729,5e-05
1,141,141,drop_t1ce,1011,0.5895830392837524,0.48158028721809387,0.044329140335321426,0.12734723091125488,5e-05
1,142,142,random_subset,0100,6.595087051391602,2.168505907058716,4.091439247131348,0.6702839136123657,5e-05
1,143,143,full_anchor,1111,0.1455494612455368,0.14236050844192505,0.001398351858370006,0.003581184893846512,5e-05
1,144,144,random_subset,0101,1.641845464706421,0.7141249775886536,0.8193929195404053,0.21665535867214203,5e-05
1,145,145,full_anchor,1111,0.04176546260714531,0.03962897136807442,0.0007694392697885633,0.0027341058012098074,5e-05
1,146,146,random_subset,1011,0.5729325413703918,0.4228021800518036,0.08683094382286072,0.12659887969493866,5e-05
1,147,147,full_anchor,1111,0.16292040050029755,0.1574564427137375,0.0038675933610647917,0.0031927302479743958,5e-05
1,148,148,random_subset,1110,0.3174999952316284,0.18274173140525818,0.09679613262414932,0.07592430710792542,5e-05
1,149,149,full_anchor,1111,0.7661687731742859,0.7644644379615784,0.0005981355207040906,0.0022123807575553656,5e-05
1,150,150,drop_t1ce,1011,0.3707071542739868,0.26929524540901184,0.06731922179460526,0.06818538904190063,5e-05
1,151,151,drop_t1ce,1011,0.7919778823852539,0.6696293354034424,0.0722753182053566,0.10014641284942627,5e-05
1,152,152,random_subset,1000,1.555590271949768,0.9006154537200928,0.4190275967121124,0.4718945622444153,5e-05
1,153,153,random_subset,0100,nan,nan,nan,1.2676873207092285,5e-05
1,154,154,full_anchor,1111,0.14927725493907928,0.1404271423816681,0.006810018792748451,0.0040801637805998325,5e-05
1,155,155,full_anchor,1111,0.08621823042631149,0.08284317702054977,0.0017077737720683217,0.0033345588017255068,5e-05
1,156,156,random_subset,1010,0.5457428693771362,0.2977948784828186,0.13642103970050812,0.22305388748645782,5e-05
1,157,157,full_anchor,1111,0.08368057012557983,0.07966839522123337,0.0018629783298820257,0.004298382438719273,5e-05
1,158,158,drop_t1ce,1011,0.45578011870384216,0.3744264245033264,0.03769117221236229,0.08732505887746811,5e-05
1,159,159,drop_t1ce,1011,0.6053799390792847,0.47215554118156433,0.09600740671157837,0.07443403452634811,5e-05
1,160,160,full_anchor,1111,0.07980582118034363,0.07505059987306595,0.0021688980050385,0.005172641482204199,5e-05
1,161,161,drop_t1ce,1011,0.619493305683136,0.5198584198951721,0.04564598947763443,0.10797770321369171,5e-05
1,162,162,drop_t1ce,1011,1.147457480430603,1.090240478515625,0.025296654552221298,0.06384072452783585,5e-05
1,163,163,random_subset,0010,0.7316461801528931,0.3230038285255432,0.159126877784729,0.4990309178829193,5e-05
1,164,164,full_anchor,1111,0.26083236932754517,0.2583576440811157,0.0013643397251144052,0.0022207375150173903,5e-05
1,165,165,full_anchor,1111,0.16230560839176178,0.15178333222866058,0.008829209953546524,0.0033861466217786074,5e-05
1,166,166,drop_t1ce,1011,0.6241936683654785,0.3971450626850128,0.14553242921829224,0.16303224861621857,5e-05
1,167,167,full_anchor,1111,0.0607428252696991,0.0557691715657711,0.002327491994947195,0.005292327608913183,5e-05
1,168,168,full_anchor,1111,0.09724894165992737,0.09410205483436584,0.001156451995484531,0.003980868496000767,5e-05
1,169,169,drop_t1ce,1011,0.9879260063171387,0.8039793968200684,0.13682205975055695,0.0942491814494133,5e-05
1,170,170,full_anchor,1111,0.05868276581168175,0.05599680170416832,0.0009252532036043704,0.0035214179661124945,5e-05
1,171,171,drop_t1ce,1011,0.8191422820091248,0.6761255264282227,0.09692887216806412,0.09217573702335358,5e-05
1,172,172,random_subset,1000,1.1595393419265747,0.8839272260665894,0.00997957494109869,0.5312651991844177,5e-05
1,173,173,drop_t1ce,1011,0.6725073456764221,0.5565792918205261,0.08449667692184448,0.0628628060221672,5e-05
1,174,174,drop_t1ce,1011,0.8548744320869446,0.6107838153839111,0.19987742602825165,0.0884263664484024,5e-05
1,175,175,full_anchor,1111,0.30151116847991943,0.2974337041378021,0.0020931335166096687,0.003968657460063696,5e-05
1,176,176,full_anchor,1111,0.5302233099937439,0.5067654848098755,0.020991960540413857,0.004931681323796511,5e-05
1,177,177,full_anchor,1111,0.1031486913561821,0.09675702452659607,0.003459598170593381,0.0058641391806304455,5e-05
1,178,178,full_anchor,1111,0.16857366263866425,0.1624332219362259,0.003919651266187429,0.004441600292921066,5e-05
1,179,179,full_anchor,1111,0.25892871618270874,0.25548529624938965,0.001218277495354414,0.004450266715139151,5e-05
1,180,180,full_anchor,1111,0.27789607644081116,0.27419644594192505,0.001977154053747654,0.0034449794329702854,5e-05
1,181,181,drop_t1ce,1011,0.6428755521774292,0.6088640093803406,0.010820038616657257,0.04638301953673363,5e-05
1,182,182,full_anchor,1111,0.06521158665418625,0.057738758623600006,0.0045631867833435535,0.005819279700517654,5e-05
1,183,183,random_subset,1110,0.24833989143371582,0.18032340705394745,0.02096383646130562,0.0941053032875061,5e-05
1,184,184,random_subset,0100,7.025515556335449,2.260256767272949,4.3754658699035645,0.7795857787132263,5e-05
1,185,185,full_anchor,1111,0.1875709742307663,0.16460514068603516,0.019238106906414032,0.007455427199602127,5e-05
1,186,186,random_subset,0111,0.11029790341854095,0.058043017983436584,0.01576187089085579,0.07298602908849716,5e-05
1,187,187,drop_t1ce,1011,0.734217643737793,0.6427453756332397,0.05956992506980896,0.06380467861890793,5e-05
1,188,188,drop_t1ce,1011,0.48982664942741394,0.3627091646194458,0.059322044253349304,0.1355908364057541,5e-05
1,189,189,full_anchor,1111,0.11621171981096268,0.1061224415898323,0.007996312342584133,0.004185927100479603,5e-05
1,190,190,drop_t1ce,1011,0.8398429155349731,0.7597143054008484,0.023764630779623985,0.11272799968719482,5e-05
1,191,191,full_anchor,1111,0.32635921239852905,0.32236528396606445,0.0014800082426518202,0.005027832463383675,5e-05
1,192,192,drop_t1ce,1011,0.6988018155097961,0.4642661213874817,0.18346258997917175,0.1021462231874466,5e-05
1,193,193,random_subset,1000,1.7731250524520874,0.9515074491500854,0.5597289204597473,0.5237773060798645,5e-05
1,194,194,drop_t1ce,1011,0.4050808846950531,0.32221636176109314,0.02984747476875782,0.10603411495685577,5e-05
1,195,195,random_subset,1000,2.07759690284729,1.092306137084961,0.6491053104400635,0.6723709106445312,5e-05
1,196,196,full_anchor,1111,0.29226452112197876,0.28995776176452637,0.0007794490084052086,0.003054645610973239,5e-05
1,197,197,full_anchor,1111,0.74984210729599,0.7335813641548157,0.012725183740258217,0.007071123458445072,5e-05
1,198,198,random_subset,0001,0.7901421785354614,0.38392576575279236,0.09913962334394455,0.6141535043716431,5e-05
1,199,199,drop_t1ce,1011,0.3999845087528229,0.27264076471328735,0.08762060105800629,0.07944625616073608,5e-05
1,200,200,full_anchor,1111,0.27632755041122437,0.27058154344558716,0.003056516870856285,0.005378932226449251,5e-05
1,201,201,full_anchor,1111,0.13883782923221588,0.12996186316013336,0.00607347022742033,0.005604991223663092,5e-05
1,202,202,full_anchor,1111,0.09949228912591934,0.09451807290315628,0.002494012238457799,0.004960399586707354,5e-05
1,203,203,random_subset,1000,1.346329689025879,0.731093168258667,0.3781205117702484,0.47423192858695984,5e-05
1,204,204,random_subset,1101,0.4769960343837738,0.4282549023628235,0.031030213460326195,0.03542182594537735,5e-05
1,205,205,full_anchor,1111,0.08063937723636627,0.0763852447271347,0.0019007226219400764,0.004706816282123327,5e-05
1,206,206,full_anchor,1111,0.33540043234825134,0.3181295394897461,0.014215074479579926,0.00611162930727005,5e-05
1,207,207,random_subset,0010,0.926949679851532,0.4790388345718384,0.23673248291015625,0.4223566949367523,5e-05
1,208,208,full_anchor,1111,0.11295473575592041,0.10648610442876816,0.0019001001492142677,0.009137063287198544,5e-05
1,209,209,full_anchor,1111,0.2210320085287094,0.21652455627918243,0.0019509721314534545,0.0051129586063325405,5e-05
1,210,210,full_anchor,1111,0.15237082540988922,0.1436144858598709,0.005851031746715307,0.00581060815602541,5e-05
1,211,211,drop_t1ce,1011,0.5678369402885437,0.4544469714164734,0.0743548646569252,0.07807016372680664,5e-05
1,212,212,random_subset,1100,0.6167340278625488,0.3556947112083435,0.15069782733917236,0.22068297863006592,5e-05
1,213,213,random_subset,0001,1.0938431024551392,0.6003463864326477,0.10214392095804214,0.7827056050300598,5e-05
1,214,214,full_anchor,1111,0.1607268750667572,0.15367555618286133,0.0031423408072441816,0.007817945443093777,5e-05
1,215,215,drop_t1ce,1011,0.5001879930496216,0.3130016326904297,0.11324640363454819,0.14787985384464264,5e-05
1,216,216,full_anchor,1111,0.2577948570251465,0.2526892125606537,0.0024755732156336308,0.005260150413960218,5e-05
1,217,217,random_subset,1101,0.24916312098503113,0.2124357521533966,0.014735936187207699,0.04398287460207939,5e-05
1,218,218,drop_t1ce,1011,0.5099881291389465,0.3804243803024292,0.090622179210186,0.07788311690092087,5e-05
1,219,219,full_anchor,1111,0.2824661433696747,0.27808818221092224,0.001109123113565147,0.006537664216011763,5e-05
1,220,220,random_subset,1100,0.4587841331958771,0.26030975580215454,0.10168837755918503,0.19357196986675262,5e-05
1,221,221,random_subset,0110,0.4770495593547821,0.17321114242076874,0.18677876889705658,0.23411928117275238,5e-05
1,222,222,random_subset,0100,5.672331809997559,1.776995301246643,3.5235421657562256,0.7435880899429321,5e-05
1,223,223,full_anchor,1111,0.5504869222640991,0.5437175035476685,0.004692949820309877,0.004152866546064615,5e-05
1,224,224,full_anchor,1111,0.33754926919937134,0.3332558274269104,0.0017166071338579059,0.0051536341197788715,5e-05
1,225,225,full_anchor,1111,0.394110769033432,0.3850748836994171,0.005838281940668821,0.006395214702934027,5e-05
1,226,226,random_subset,0011,0.6033927202224731,0.4593063294887543,0.0571218766272068,0.17392900586128235,5e-05
1,227,227,drop_t1ce,1011,0.7313358783721924,0.686695396900177,0.017861930653452873,0.05355716496706009,5e-05
1,228,228,drop_t1ce,1011,0.2953948676586151,0.23461025953292847,0.019265837967395782,0.08303753286600113,5e-05
1,229,229,random_subset,1001,0.5061289668083191,0.35942167043685913,0.06292462348937988,0.16756539046764374,5e-05
1,230,230,random_subset,0110,0.4735785126686096,0.1695629358291626,0.18500365316867828,0.23802386224269867,5e-05
1,231,231,random_subset,1001,0.4953758716583252,0.3810800313949585,0.026346806436777115,0.17589807510375977,5e-05
1,232,232,drop_t1ce,1011,0.9966779947280884,0.8126947283744812,0.1377381682395935,0.09249022603034973,5e-05
1,233,233,full_anchor,1111,0.6260940432548523,0.6221532821655273,0.001705228933133185,0.004471112042665482,5e-05
1,234,234,drop_t1ce,1011,0.7913662195205688,0.7640365362167358,0.00483674556016922,0.04498594254255295,5e-05
1,235,235,full_anchor,1111,0.09463683515787125,0.09014153480529785,0.002680458128452301,0.003629680024459958,5e-05
1,236,236,random_subset,0001,1.0754189491271973,0.6188176870346069,0.1723281741142273,0.5685460567474365,5e-05
1,237,237,random_subset,0010,1.9815300703048706,1.1335116624832153,0.6111137866973877,0.4738093316555023,5e-05
1,238,238,full_anchor,1111,0.08537431061267853,0.07897214591503143,0.002605538349598646,0.007593260612338781,5e-05
1,239,239,full_anchor,1111,0.054972074925899506,0.05035693943500519,0.0013182924594730139,0.00659368559718132,5e-05
1,240,240,drop_t1ce,1011,0.9291012287139893,0.7026336193084717,0.174813911318779,0.103307344019413,5e-05
1,241,241,random_subset,0111,0.09424340724945068,0.0410764217376709,0.013193720951676369,0.07994654029607773,5e-05
1,242,242,full_anchor,1111,0.3936396837234497,0.38630005717277527,0.0043609123677015305,0.005957430228590965,5e-05
1,243,243,drop_t1ce,1011,0.5174989700317383,0.4403560161590576,0.03238075226545334,0.08952444046735764,5e-05
1,244,244,full_anchor,1111,0.30511149764060974,0.2863546311855316,0.014087636955082417,0.00933842547237873,5e-05
1,245,245,full_anchor,1111,0.0791492685675621,0.07414071261882782,0.0018379304092377424,0.00634124968200922,5e-05
