epoch,train_loss,val_loss,val_dice_wt,val_dice_tc,val_dice_et,learning_rate
1,0.6782805089950561,0.5253309306800366,0.6002715773139039,0.5577074633671711,0.5923998098242399,0.001
2,0.39804704530537127,0.3944231146425009,0.7595474884232012,0.6628785988869527,0.6805621583280999,0.001
3,0.38047649630904196,0.38097791133821013,0.7533302629735539,0.7236648433117435,0.7240435563805822,0.001
4,0.37219681218266487,0.40208283191919325,0.7729186607146751,0.6661840681132393,0.6714089032218875,0.001
5,0.3413238819614053,0.42405355410277845,0.7816564472404028,0.6541320942406654,0.6750378638571218,0.001
6,0.330428659632802,0.4181016374528408,0.658656803642776,0.6358057345122013,0.6206838071402135,0.001
7,0.3137151819989085,0.3195662699788809,0.809019602731374,0.7658800437989617,0.7502964121900602,0.001
8,0.3119854925200343,0.39304075422137974,0.7163114744936242,0.6945405120642237,0.6818947049990546,0.001
9,0.3099623735770583,0.42293201184272766,0.6449275028776528,0.6554430558998354,0.646114788046112,0.001
10,0.3012185922712088,0.36506533391028645,0.7262487857436927,0.7091869259726237,0.6873710180259437,0.001
11,0.3013283439949155,0.37768329644203186,0.7189944194212173,0.6875156537057833,0.6741530616792197,0.001
12,0.2825590654425323,0.3576808908507228,0.7183768481066385,0.7215322994276206,0.6921041071143871,0.001
13,0.2807771678734571,0.34692836479842665,0.8047046247914436,0.7311305544687259,0.7361179616515684,0.001
14,0.2796486891657114,0.3828291307389736,0.6937797710820175,0.6680677708604711,0.6662906945274305,0.001
15,0.26946807216107843,0.3140602344721556,0.7785092756146309,0.7765078180379649,0.7473857978488151,0.001
16,0.2725264550149441,0.33054817757755517,0.7792506341428116,0.745159768582344,0.7295589578484116,0.001
17,0.2701293734945357,0.3418869118839502,0.7616888232413166,0.7189641971932489,0.6999499433883246,0.001
18,0.26645152727887034,0.32247103919833897,0.7681451037114719,0.7537455575576828,0.7367880960049518,0.001
19,0.26896680203080175,0.34075075774639846,0.7632597210278742,0.7005443521687125,0.6789682923148525,0.001
20,0.261972743537277,0.3579466057643294,0.7300368227996442,0.7199517303388929,0.7023413378894358,0.001
21,0.25561915401741864,0.38745822954922915,0.6933114865845821,0.6390738953045866,0.6148522295851957,0.001
22,0.26687725634500387,0.37101551381498576,0.7151556582764094,0.6955747191918483,0.6871497335637574,0.001
23,0.25566047404147685,0.3295306052863598,0.7344481535258516,0.7345306818948854,0.7109704607901358,0.001
24,0.2512292072251439,0.33593598523736,0.7190091772597859,0.7446657465946445,0.7245527812331655,0.001
25,0.24622795590944588,0.3775172924771905,0.6770281188954255,0.6897028427492455,0.6761587796338319,0.001
26,0.2503254576474428,0.3199470380470157,0.7402974462825751,0.7570821607137848,0.7309396123971095,0.001
27,0.24808612280897796,0.32952935748547313,0.731896744456662,0.7458721448609623,0.7233601435572914,0.001
28,0.24452029406279324,0.32457650933787224,0.7659786924336675,0.7477417892281355,0.7343447586543393,0.001
29,0.24635437070950866,0.28254859866201876,0.7948077583672682,0.7970328526949106,0.7704074903098719,0.001
30,0.2389871176555753,0.3135614703707397,0.7634993008753755,0.769977808318622,0.7466735293556518,0.001
31,0.23926308798603713,0.2732848738878965,0.8176913742785828,0.8126497440923285,0.773582600240715,0.001
32,0.2399063170030713,0.2774626594558358,0.8150203244337193,0.7926539447591883,0.7619609675439222,0.001
33,0.23749892788752913,0.37373671928048136,0.6974760607215039,0.7051188425326517,0.6703623212655073,0.001
34,0.23147990662418305,0.2776473844237626,0.8077951327827297,0.8147758028227565,0.7701344007071248,0.001
35,0.23207625117525457,0.30967231015488506,0.7597685421477107,0.7460152666699494,0.7221076954224619,0.001
36,0.22983720943145453,0.29712276266515253,0.7954410568544856,0.7986200771946448,0.7645250101516935,0.001
37,0.22625763819739222,0.33458742405474184,0.7292157978525544,0.7275709033230529,0.7037848606044154,0.001
38,0.22789700497500598,0.2541189932599664,0.8360800987959475,0.8420201174809401,0.8040877112071781,0.001
39,0.22767058098688722,0.3206912404894829,0.764398742731236,0.743267390046728,0.7247992456511526,0.001
40,0.2253017636798322,0.36277479159086945,0.6863530948506654,0.7003452859557121,0.6675631031745065,0.001
41,0.22157831438444556,0.27953983813524247,0.8202711904009975,0.7823308775496458,0.7499349471585146,0.001
42,0.22365025380812587,0.2736457120627165,0.834250882916423,0.8158240369048788,0.7925781872633003,0.001
43,0.2290364643689245,0.45395389952510595,0.5965971231258271,0.6354524297348502,0.6023765310091219,0.001
44,0.22291586772352456,0.2780270756036043,0.8370009050636464,0.8169667030488085,0.7789716263164155,0.001
45,0.2192219190131873,0.30740468694269657,0.7863296373968992,0.7572636892710184,0.7298543063671865,0.001
46,0.21495142765156924,0.2666867363899946,0.8309137643415586,0.8259850433038658,0.7859716840360227,0.001
47,0.21507016704231502,0.2875607314184308,0.8216411178552152,0.7729476420770094,0.7577384108658912,0.001
48,0.21019307277351618,0.2619304012283683,0.8285554701508657,0.8317377407375375,0.7941272751474836,0.001
49,0.21104937315359712,0.2831769241206348,0.8005256257912146,0.7966637507949342,0.7771486368083309,0.001
50,0.2196895754560828,0.2986229996234179,0.8011689484669341,0.7574886104279511,0.7332472944048063,0.001
51,0.21590581245347856,0.28483872424066065,0.7965577319554671,0.7970276454194067,0.7675416177375315,0.001
52,0.21597291500121354,0.2930142344608903,0.8038759785241838,0.7881551114049291,0.7622051501811206,0.001
53,0.20874136839993299,0.30195916656032207,0.7678736663092849,0.7784790605915447,0.753569035757833,0.001
54,0.2140389717258513,0.3199795375689864,0.750397496735402,0.7492202231122619,0.7092236906427587,0.001
55,0.20923689781315624,0.25774434481188657,0.8291924305193803,0.8361492434097718,0.8113807627143115,0.001
56,0.2081518265437335,0.25997941449284556,0.8328582033838962,0.8356600321787512,0.8092684112611035,0.001
57,0.21496338165551424,nan,0.6501193763519967,0.6809299775823333,0.6468303481059398,0.001
58,0.20830308988504112,0.2999502120539546,0.7840455664317658,0.7892599651021716,0.752342031622482,0.001
59,0.20972367305122316,0.295026416413486,0.7925630541593685,0.7695444790182472,0.7463628149930206,0.001
60,0.21207771614938975,0.27516725247725843,0.8055323906381464,0.801015460787288,0.7776939379190715,0.001
61,0.20362496925704182,0.2550879660770297,0.8448951139007702,0.8387327088598179,0.8036298910750693,0.001
62,0.20665377818606795,0.2705232740752399,0.8190300178934952,0.8131926128231025,0.7904302851471922,0.001
63,0.20380718836188316,0.25802531504258513,0.840958930417234,0.8066946583570228,0.7761727056445166,0.001
64,0.20428424697369338,0.31607141672819855,0.7518260471988121,0.735422401997171,0.7080244304480243,0.001
65,0.20540542186237873,0.26113669642806053,0.8293755715441645,0.8074944099498634,0.7821999475882077,0.001
66,0.20264816031046212,0.32598536561429503,0.7434999455710137,0.7492646857865288,0.7186933550450179,0.001
67,0.20165285754948856,0.29630293320864437,0.7793560756734748,0.774079116848413,0.7518072039789944,0.001
68,0.19957529807277025,0.24072209637612105,0.8616756111689011,0.8342918984380353,0.7996586234953138,0.001
69,0.20111905125528573,0.2520579202473164,0.8432462866815758,0.8205689992762913,0.800434979800336,0.001
70,0.20046327473782002,0.3026153657957911,0.7891893134684046,0.7442036233070002,0.7311900409201886,0.001
71,0.19877496103197337,0.2729416805431247,0.817204173885864,0.7984529566533589,0.7621339434786368,0.001
72,0.2005684811938554,0.3244115141890943,0.7476504320773394,0.7507182898862745,0.7211904419608981,0.001
73,0.20124076540395616,0.2805751837044954,0.8181461625482993,0.797614417394339,0.7677646642600577,0.001
74,0.1973414499051869,0.28398529456555843,0.8112932009722568,0.7973470216930401,0.7786904819719819,0.001
75,0.2010076357498765,0.2935877482779324,0.7915537194734534,0.7678506170268405,0.743932367365501,0.001
76,0.19805844906531275,0.32287277802824976,0.7557168810088389,0.7573184875784692,0.7303603562471561,0.001
77,0.19991945334896447,0.30039446095749733,0.7770699171532558,0.7684477143926771,0.7510580673311608,0.001
78,0.19346073717065154,0.2731637189127505,0.8131335177842715,0.8133251842419994,0.7815499426905337,0.001
79,0.19226998582482338,0.2689349420443177,0.8283959676271935,0.8137823802164794,0.7872133862938102,0.001
80,0.19599130619689822,0.31382365433126685,0.7584703642355543,0.7624372865510483,0.7495460354417137,0.001
81,0.19081826616078615,0.2765539790466428,0.8097792172276885,0.8116520540850003,0.78731411974141,0.001
82,0.19371066191233693,0.27049501466751097,0.8090200652645863,0.825566736034139,0.8063354336498907,0.001
83,0.19811814105696976,0.2715115638412535,0.8120602829530666,0.7874622639470527,0.7667183278223684,0.001
84,0.19235031889006496,0.2826638586074114,0.8008822376502089,0.7823249879764391,0.7569310770786608,0.001
85,0.1934435214344412,0.35645979969203473,0.7193348332591678,0.6977811244920582,0.6741200839829442,0.001
86,0.18954267676733433,0.3580722221285105,0.7235863065320595,0.7173596817413868,0.6797621705809003,0.001
87,0.19733488203585148,0.27814319606125354,0.8214137868791537,0.7986844654382537,0.778316988409422,0.001
88,0.19546048705279828,0.3443167658522725,0.7583999786793748,0.704891200856759,0.6903635669454503,0.001
89,0.19065751763246955,0.3494897253997624,0.7087221465803487,0.745432840053069,0.7174961974843458,0.001
90,0.18904821127280594,0.28641910003498194,0.7920329288495384,0.7981524142993557,0.7801239081833441,0.001
91,0.18163965788669884,0.25235455807298424,0.8375344344922722,0.8327997106529925,0.8102409803375455,0.001
92,0.18479888030886651,0.2898937778994441,0.8125129578203876,0.779255907320226,0.7578218478219076,0.001
93,0.18951743582822383,0.2640031986869872,0.8314965175740826,0.8067685133694724,0.7963367557710297,0.001
94,0.18841699360124767,0.3312679898515344,0.7279337623689582,0.7375154899830461,0.7074584983883108,0.001
95,0.18950077975168825,0.25694364674389364,0.8417380104672247,0.8289844826906765,0.7999964389152594,0.001
96,0.19028467165865004,0.29353610483929515,0.7947649319306694,0.7667163621002394,0.7465127793461857,0.001
97,0.18658716683834792,0.26780957102403047,0.8136393414010992,0.8264893401374742,0.7987719094295026,0.001
98,0.1815548856705427,0.2505831399038434,0.8520241734359976,0.8268701700416647,0.7958924328171566,0.001
99,0.18683042961359025,0.2851541047170758,0.7990220987489243,0.7874990687810494,0.7518996892594285,0.001
100,0.18516176014021038,0.3067756401412189,0.7722743633037996,0.7827105509583153,0.7722938551684166,0.001
