epoch,train_loss,val_loss,val_dice_wt,val_dice_tc,val_dice_et,learning_rate
1,0.6746819807887078,0.521824000954628,0.6805995627296879,0.6247809371262845,0.6314308658838418,0.001
2,0.3962546489313245,0.35695463252067566,0.7978676351548423,0.7405032398683308,0.7375480476681668,0.0009997535269026829
3,0.3577093993425369,0.4743717510402203,0.5975431276010446,0.672970403403274,0.6780617958891086,0.0009990143508499217
4,0.3448301943466067,0.39069702960550784,0.7526413635387398,0.7116988160876914,0.7118581210957808,0.0009977832013192385
5,0.32698158537596467,0.4548566474914551,0.6462006764418852,0.6295842076174951,0.6461120953780365,0.0009960612933065818
6,0.32345950486510994,0.5017584128975868,0.5437347931020511,0.5579387739473596,0.517957782650209,0.0009938503261272714
7,0.3033340951912105,0.36947364776581526,0.7042254394186508,0.7139996384271725,0.69901670443132,0.00099115248173898
8,0.3051024597212672,0.3646873479485512,0.747909621407515,0.7525593588112339,0.7294258727397469,0.0009879704225884043
9,0.2952543141320348,0.48141536964476106,0.5401942585126546,0.602176578774177,0.5858410079119778,0.0009843072889837512
10,0.28742183101549745,0.36722177536785605,0.7235434720280727,0.7454549513536951,0.7099452150230326,0.000980166695995633
11,0.2870887297913432,0.45624026319384575,0.5625005961688571,0.6010519163870874,0.5892751967068446,0.0009755527298894294
12,0.27829767612740397,0.3383171354159713,0.73362711436932,0.7559183147804347,0.726193399197985,0.0009704699440926358
13,0.271958166424185,0.7042175840735435,0.2881141036050595,0.32285455183529665,0.35992564418387674,0.0009649233547011817
14,0.27127705585211515,0.39975937136262657,0.6601943655500684,0.6789965093107246,0.6646757960305563,0.0009589184355291487
15,0.25946688356623054,0.31659219358861446,0.7732924108582213,0.7731473232042854,0.7422880852799907,0.000952461112706777
16,0.26075230637192726,0.39226375010609627,0.665574941453411,0.6755467608375305,0.6363903245571619,0.00094555775883209
17,0.2627252979800105,0.4334715106524527,0.6315575409033615,0.6093739245752957,0.6043073562032029,0.0009382151866819101
18,0.2576757837049663,0.361762638874352,0.7059178571355044,0.7200562921946997,0.6914601400158304,0.0009304406424884702
19,0.25718433007225394,0.4189492132663727,0.6298213305605947,0.6053601433064548,0.5790352188367989,0.000922241798788257
20,0.2552085300758481,0.4570869588702917,0.5638832982318523,0.6008977249885823,0.5823013932424181,0.0009136267468501441
21,0.24878919630683957,0.36204998429864643,0.6918932878066504,0.7346100335685866,0.710325550132776,0.0009046039886902867
22,0.25551292674429715,0.4276324526742101,0.6147797763329389,0.6173990394527165,0.5887993665936576,0.0008951824286816578
23,0.24836760461702942,0.36529774176329377,0.6937288327097687,0.6849848055274664,0.6619929942499522,0.0008853713647665072
24,0.24920507202669978,0.35082234144210817,0.7105056378498631,0.7211540599575844,0.6947335482374618,0.000875180479280415
25,0.24458815577626228,0.32523469379544256,0.7490186737737465,0.755080177074901,0.7157779359332648,0.0008646198293969955
26,0.24405431384034454,0.4051077709645033,0.6362632832024525,0.651583956321473,0.6259919968967653,0.0008536998372026809
27,0.2435779404528439,0.34028573171794413,0.759401906426493,0.7007613926491403,0.6761402398243855,0.0008424312794113805
28,0.2437606998924166,0.30139145854115484,0.7682364086013245,0.7539902675813298,0.7144378616606876,0.0008308252767291645
29,0.2464318896867335,0.3258545826822519,0.7428618839347928,0.7468513922638359,0.718365282410664,0.0008188932828794709
30,0.22936715238355102,0.3328556446060538,0.7381828193297018,0.7608684984980852,0.7268800158678403,0.0008066470732996622
31,0.23419435259699822,0.3979785067141056,0.6448231284738295,0.6333306567008837,0.6042922690008495,0.0007940987335200908
32,0.23314019944146275,0.41670727693289517,0.6513468967648439,0.594549933909503,0.576745527717933,0.0007812606472371397
33,0.23335436516068875,0.3769633249565959,0.6782511450456709,0.7154817347988099,0.687176779631739,0.0007681454840920092
34,0.23184782301075757,0.32088086460530757,0.7596215700734943,0.7579315986319219,0.7367194808321298,0.000754766187167311
35,0.23185744551941753,0.3108853257074952,0.7596684225169609,0.76331260743966,0.7339275172282789,0.0007411359602138073
36,0.22462589614093303,0.32725056196004154,0.747033290893405,0.738901703062934,0.7125918342986559,0.0007272682546199041
37,0.22642501415684818,0.35976750136166813,0.6954876387462722,0.7262131438945393,0.7104296201715877,0.0007131767561367543
38,0.22349315989390015,0.34023632494732736,0.723195037205883,0.6994816073959105,0.6684859319459,0.0006988753713720733
39,0.2212228916492313,0.33968307413160803,0.7248846882440112,0.7407211924812046,0.7169604493365318,0.0006843782140659972
40,0.22723731417395174,0.3918434148132801,0.6668106559066044,0.6698223322242697,0.6379347429446247,0.0006696995911625235
41,0.22540243829600512,0.35223471569269893,0.719468038819105,0.7149360679380845,0.6880848120442739,0.0006548539886902866
42,0.2224613079149276,0.3136931334733963,0.7906172655095496,0.7656133375249098,0.7414099545953567,0.0006398560574665955
43,0.22487452122569085,0.49601667967438695,0.5821749073083475,0.5093181460774475,0.47280362265250936,0.0006247205986388453
44,0.2216798578761518,0.3538103441670537,0.709146893634005,0.6985264362225753,0.673228938183286,0.0006094625490775734
45,0.21948060042224823,0.3375079425349832,0.7851373529045973,0.7780327531779034,0.7439632237760857,0.0005940969666355699
46,0.21694335158355535,0.4053590539544821,0.6554457653036895,0.635594063470699,0.613546803092958,0.0005786390152875957
47,0.22067934733442962,0.3545301744714379,0.7428970832065332,0.7234209327614038,0.6834904218141817,0.0005631039501653704
48,0.2132705434449017,0.3709876238554716,0.693270614659553,0.6975516267204473,0.6688541793008402,0.0005475071025025982
49,0.21586469951830806,0.3435457794070244,0.7213767316554441,0.7072388868164583,0.6845120309352539,0.0005318638645048924
50,0.2163858866225928,0.3213237139582634,0.7477901147572564,0.7373099703398965,0.7079205171932683,0.0005161896741595254
51,0.2191068984810263,0.35310189601778985,0.7083860721908696,0.7061488168810567,0.6787519389703877,0.0005005000000000003
52,0.21408448561280966,0.3272656843364239,0.7488357058958535,0.7394481768154829,0.7216073244028703,0.0004848103258404752
53,0.21451082864776252,0.3469990621805191,0.7006532132802046,0.7159141273891494,0.6834344051169932,0.00046913613549510823
54,0.22066097431629897,0.3406359191164374,0.7287675424734437,0.7122924884957094,0.6895935554491119,0.0004534928974974023
55,0.21203569838404657,0.3196183111742139,0.7503725606087552,0.7448094301209637,0.7249330569951392,0.00043789604983463025
